address	chain_name	city	store_name	chain_code	store_code
ראשון לציון 1	כל בו חצי חינם	פתח תקווה	אם המושבות	7290700100008	9
ראשון לציון 1	כל בו חצי חינם	פתח תקווה 	אם המושבות	7290700100008	9
רב ינאי 7	ברכל	אשדוד	אשדוד	7290058160839	212
רב ינאי 7	ברכל	אשדוד 	אשדוד	7290058160839	212
רבי יהודה הנשיא 23	ברכל	מודיעין עילית	ברכפלד הקטן	7290058160839	241
רבי יהודה הנשיא 23	ברכל	מודיעין עילית 	ברכפלד הקטן	7290058160839	241
רבי יהודה הנשיא 34	ברכל	מודיעין עילית	יהודה הנשיא הגדול	7290058160839	253
רבי יהודה הנשיא 34	ברכל	מודיעין עילית 	יהודה הנשיא הגדול	7290058160839	253
רבי עקיבא 13	שפע ברכת השם קרוב לבית	ביתר עילית	רבי עקיבא	7290058134977	28
רבי עקיבא 13	שפע ברכת השם קרוב לבית	ביתר עילית 	רבי עקיבא	7290058134977	28
רבי עקיבא 34	נתיב החסד	בני ברק	ירמיהו	7290058160839	15
רבי עקיבא 34	נתיב החסד	בני ברק 	ירמיהו	7290058160839	15
רבי עקיבא 50	Carrefour city (קרפור סיטי)	הרצליה	הרצליה ליד הבית	7290055700007	64
רבי עקיבא 50	Carrefour city (קרפור סיטי)	הרצליה 	הרצליה ליד הבית	7290055700007	64
רבי עקיבא 94	מעיין 2000	בני ברק	גן ורשא	7290058159628	38
רבי עקיבא 94	מעיין 2000	בני ברק 	גן ורשא	7290058159628	38
רבי פנחס בן יאיר 35	ברכל	אלעד	בן יאיר	7290058160839	215
רבי פנחס בן יאיר 35	ברכל	אלעד 	בן יאיר	7290058160839	215
רבי שאולי הכהן 10	ברכל	ירושלים	נווה יעקב	7290058160839	242
רבי שאולי הכהן 10	ברכל	ירושלים 	נווה יעקב	7290058160839	242
רבין 9	שופרסל דיל	יקנעם עילית	יוקנעם- שדרות רבין	7290027600007	141
רבין 9	שופרסל דיל	יקנעם עילית 	יוקנעם- שדרות רבין	7290027600007	141
רבינוביץ 58	שופרסל שלי	חולון	חולון- רבינוביץ	7290027600007	247
רבינוביץ 58	שופרסל שלי	חולון 	חולון- רבינוביץ	7290027600007	247
רבקה גובר  7	שופרסל אקספרס	רעננה	רעננה- רבקה גרובר	7290027600007	231
רבקה גובר  7	שופרסל אקספרס	רעננה 	רעננה- רבקה גרובר	7290027600007	231
רובע יזרעאל	שופרסל אקספרס	עפולה	פארק עפולה	7290027600007	397
רובע יזרעאל	שופרסל אקספרס	עפולה 	פארק עפולה	7290027600007	397
רוגוזין  1	BE	אשדוד	אשדוד בלה	7290027600007	485
רוגוזין  1	BE	אשדוד 	אשדוד בלה	7290027600007	485
רודנסקי 5	שופרסל אקספרס	תל אביב	רודנסקי ת"א	7290027600007	150
רוטשילד 180	שופרסל שלי	פתח תקווה	פ"ת- גד מכנס	7290027600007	104
רוטשילד 180	שופרסל שלי	פתח תקווה 	פ"ת- גד מכנס	7290027600007	104
רוטשילד 182	רמי לוי בשכונה	פתח תקווה	פתח תקווה	7291056200008	331
רוטשילד 182	רמי לוי בשכונה	פתח תקווה 	פתח תקווה	7291056200008	331
רוטשילד 182 פ"ת	סופר פארם	פתח תקווה	אורון	7290172900007	6
רוטשילד 182 פ"ת	סופר פארם	פתח תקווה 	אורון	7290172900007	6
רוטשילד 39	רמי לוי בשכונה	כפר סבא	סופר כ"ס רוטשילד	7291056200008	309
רוטשילד 39	רמי לוי בשכונה	כפר סבא 	סופר כ"ס רוטשילד	7291056200008	309
רוטשילד 45 (קניון רוטשילד)	רמי לוי בשכונה	ראשון לציון	ראשון לציון רוטשילד	7291056200008	339
רוטשילד 45 (קניון רוטשילד)	רמי לוי בשכונה	ראשון לציון 	ראשון לציון רוטשילד	7291056200008	339
רוטשילד 45 ראשון לציון	סופר פארם	ראשון לציון	רוטשילד	7290172900007	46
רוטשילד 45 ראשון לציון	סופר פארם	ראשון לציון 	רוטשילד	7290172900007	46
רוטשילד 65	שופרסל שלי	כפר סבא	כ"ס- רוטשילד	7290027600007	36
רוטשילד 65	שופרסל שלי	כפר סבא 	כ"ס- רוטשילד	7290027600007	36
רוטשילד 79	יש בשכונה	פתח תקווה	פ"ת- רוטשילד	7290027600007	15
רוטשילד 79	יש בשכונה	פתח תקווה 	פ"ת- רוטשילד	7290027600007	15
רותם מרכ מסחרי ע	שופרסל שלי	עומר	ב"ש- עומר	7290027600007	40
רותם מרכ מסחרי ע	שופרסל שלי	עומר 	ב"ש- עומר	7290027600007	40
רח האורזים פינת גשר הארי	yellow	נתניה	מתחם פז גשר הארי - נ	7290644700005	256
רח האורזים פינת גשר הארי	yellow	נתניה 	מתחם פז גשר הארי - נ	7290644700005	256
רח הבושם 3	yellow	אשדוד	אשדוד מנרב	7290644700005	250
רח הבושם 3	yellow	אשדוד 	אשדוד מנרב	7290644700005	250
רח הטחנה איזור תעשיה	yellow	בנימינה-גבעת עדה	מתחם פז  יסמין (בנימ	7290644700005	420
רח הטחנה איזור תעשיה	yellow	בנימינה-גבעת עדה 	מתחם פז  יסמין (בנימ	7290644700005	420
רח המפעל 11 אזוה''ת אור יהודה	סופר פארם	אור יהודה	אור יהודה	7290172900007	126
רח המפעל 11 אזוה''ת אור יהודה	סופר פארם	אור יהודה 	אור יהודה	7290172900007	126
רח הרצל	yellow	אשדוד	פז גבריאל הרצל- רפי	7290644700005	258
רח הרצל	yellow	אשדוד 	פז גבריאל הרצל- רפי	7290644700005	258
רח ויצמן א.ת. חדש טבריה עילית	yellow	טבריה	טבריה עילית	7290644700005	409
רח ויצמן א.ת. חדש טבריה עילית	yellow	טבריה 	טבריה עילית	7290644700005	409
רח מנחם בגין לפני היציאה לכביש 393	yellow	גדרה	גדרה	7290644700005	633
רח מנחם בגין לפני היציאה לכביש 393	yellow	גדרה 	גדרה	7290644700005	633
רח משה יתום  46	שופרסל דיל	רחובות	אמט"ל רחובות	7290027600007	276
רח משה יתום  46	שופרסל דיל	רחובות 	אמט"ל רחובות	7290027600007	276
רח'	סופר פארם	נתניה	עיר-ימים נתניה	7290172900007	191
רח'	סופר פארם	נתניה 	עיר-ימים נתניה	7290172900007	191
רח' 805	סופר פארם	עראבה	עראבה	7290172900007	315
רח' 805	סופר פארם	עראבה 	עראבה	7290172900007	315
רח' אבן-גבירול 153	סופר פארם	תל אביב	קסטל ת"א	7290172900007	195
רח' אוסקר שינדלר 21	סופר פארם	באר שבע	רמות רכס	7290172900007	223
רח' אוסקר שינדלר 21	סופר פארם	באר שבע 	רמות רכס	7290172900007	223
רח' אופנהיימר 2 פארק ת.מ.ר	סופר פארם	רחובות	שער- רחובות	7290172900007	147
רח' אופנהיימר 2 פארק ת.מ.ר	סופר פארם	רחובות 	שער- רחובות	7290172900007	147
רח' אחד-העם 9	סופר פארם	תל אביב	מגדל-שלום	7290172900007	172
רח' אחוזה 114	BE	רעננה	רעננה 	7290027600007	637
רח' אחוזה 114	BE	רעננה 	רעננה 	7290027600007	637
רח' איינשטיין 7	סופר פארם	תל אביב	הגוש הגדול ת"א	7290172900007	253
רח' אלוף מגן קלמן 3	סופר פארם	תל אביב	שרונה	7290172900007	234
רח' אנגל 78 קניון סנטר B 	BE	כפר סבא	כפר סבא הירוקה	7290027600007	682
רח' אנגל 78 קניון סנטר B 	BE	כפר סבא 	כפר סבא הירוקה	7290027600007	682
רח' אסתר רזיאל 2	סופר פארם	ירושלים	אליהו קורן י-ם	7290172900007	240
רח' אסתר רזיאל 2	סופר פארם	ירושלים 	אליהו קורן י-ם	7290172900007	240
רח' אקליפטוס 3	סופר פארם	רמת ישי	רמת-ישי	7290172900007	207
רח' אקליפטוס 3	סופר פארם	רמת ישי 	רמת-ישי	7290172900007	207
רח' בילו 2	שופרסל דיל	רחובות	רחובות- קניון	7290027600007	107
רח' בילו 2	שופרסל דיל	רחובות 	רחובות- קניון	7290027600007	107
רח' ביר באקה	סופר פארם	באקה אל-גרביה	באקה סנטר	7290172900007	290
רח' ביר באקה	סופר פארם	באקה אל-גרביה 	באקה סנטר	7290172900007	290
רח' בן-גוריון 105, מתחם המושבה	סופר פארם	גדרה	גדרה	7290172900007	146
רח' בן-גוריון 105, מתחם המושבה	סופר פארם	גדרה 	גדרה	7290172900007	146
רח' בן-יהודה 4	סופר פארם	תל אביב	בן-יהודה 4	7290172900007	210
רח' ברוך קטינקא 2	סופר פארם	באר שבע	ישפרו פלאנט ב"ש	7290172900007	257
רח' ברוך קטינקא 2	סופר פארם	באר שבע 	ישפרו פלאנט ב"ש	7290172900007	257
רח' ג'ונבלט שכונת אל–עיין	סופר פארם	שפרעם	שפרעם	7290172900007	143
רח' ג'ונבלט שכונת אל–עיין	סופר פארם	שפרעם 	שפרעם	7290172900007	143
רח' גוט לוין 48	שופרסל שלי	חיפה	חיפה- רמות ספיר	7290027600007	336
רח' גוט לוין 48	שופרסל שלי	חיפה 	חיפה- רמות ספיר	7290027600007	336
רח' דיזינגוף 208 פינת ארלוזורוב	סופר פארם	תל אביב	ארלוזורוב	7290172900007	220
רח' דרויאנוב 5	שופרסל אקספרס	תל אביב	-ת"א דרויאנוב	7290027600007	279
רח' דרך העצמאות 61 קרית-אתא	סופר פארם	קרית אתא	העצמאות קרית-אתא	7290172900007	139
רח' דרך העצמאות 61 קרית-אתא	סופר פארם	קרית אתא 	העצמאות קרית-אתא	7290172900007	139
רח' דרך יפו, מתחם seven	סופר פארם	טירה	טירה	7290172900007	309
רח' דרך יפו, מתחם seven	סופר פארם	טירה 	טירה	7290172900007	309
רח' האגס פינת התפוח	סופר פארם	ראש פינה	ראש-פינה	7290172900007	281
רח' האגס פינת התפוח	סופר פארם	ראש פינה 	ראש-פינה	7290172900007	281
רח' האירוסים, מול הקניותר	יוחננוף	נס ציונה	נס ציונה	7290803800003	25
רח' האירוסים, מול הקניותר	יוחננוף	נס ציונה 	נס ציונה	7290803800003	25
רח' האר"י 1 נתניה	סופר פארם	נתניה	האר"י נתניה	7290172900007	140
רח' האר"י 1 נתניה	סופר פארם	נתניה 	האר"י נתניה	7290172900007	140
רח' הבנאי 6	BE	אריאל	ניו-פארם אריאל	7290027600007	639
רח' הבנאי 6	BE	אריאל 	ניו-פארם אריאל	7290027600007	639
רח' הגדוד השלישי 3	סופר פארם	צפת	צפת	7290172900007	231
רח' הגדוד השלישי 3	סופר פארם	צפת 	צפת	7290172900007	231
רח' הגליל 17	BE	פרדס חנה-כרכור	מדיקל כרכור	7290027600007	679
רח' הגליל 17	BE	פרדס חנה-כרכור 	מדיקל כרכור	7290027600007	679
רח' הדוגית 16	סופר פארם	יבנה	יבנה הירוקה	7290172900007	238
רח' הדוגית 16	סופר פארם	יבנה 	יבנה הירוקה	7290172900007	238
רח' הדקל 30	BE	שוהם	ניו-פארם שוהם	7290027600007	681
רח' הדקל 30	BE	שוהם 	ניו-פארם שוהם	7290027600007	681
רח' הדקל 47	סופר פארם	תל מונד	תל-מונד	7290172900007	196
רח' הדקל 47	סופר פארם	תל מונד 	תל-מונד	7290172900007	196
רח' החלוצים פינת רח' הכובשים	Carrefour city (קרפור סיטי)	זכרון יעקב	נוף זכרון	7290055700007	2960
רח' החלוצים פינת רח' הכובשים	Carrefour city (קרפור סיטי)	זכרון יעקב 	נוף זכרון	7290055700007	2960
רח' החשמונאים 94	סופר פארם	תל אביב	קניון TLV	7290172900007	252
רח' היהלומים איזור התעשיה הצפוני	רמי לוי	אשדוד	אשדוד	7290058140886	26
רח' היהלומים איזור התעשיה הצפוני	רמי לוי	אשדוד 	אשדוד	7290058140886	26
רח' הכישור 3	סופר פארם	חולון	אזור התעשיה חולון	7290172900007	185
רח' הכישור 3	סופר פארם	חולון 	אזור התעשיה חולון	7290172900007	185
רח' המברג 1	סופר פארם	טבריה	ביג-פוריה	7290172900007	158
רח' המברג 1	סופר פארם	טבריה 	ביג-פוריה	7290172900007	158
רח' המלאכה 32	שופרסל דיל אקסטרה	נתניה	נתניה- המלאכה	7290027600007	129
רח' המלאכה 32	שופרסל דיל אקסטרה	נתניה 	נתניה- המלאכה	7290027600007	129
רח' המשחררים 70	סופר פארם	באר שבע	משחררים	7290172900007	4
רח' המשחררים 70	סופר פארם	באר שבע 	משחררים	7290172900007	4
רח' המתכנן, איזור התעשיה הדרומי	רמי לוי	אשקלון	אשקלון דרום	7290058140886	35
רח' המתכנן, איזור התעשיה הדרומי	רמי לוי	אשקלון 	אשקלון דרום	7290058140886	35
